X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X189,X190,X191,X192,X193,X194,X195,X196,X197,X198,X199,X200,X201,X202,X203,X204,X205,X206,X207,X208,X209,X210,X211,X212,X213,X214,X215,X216,X217,X218,X219,X220,X221,X222,X223,X224,X225,X226,X227,X228
4/20/2020 7:21,4/20/2020 7:35,130.45.16.92,94,822,0,4/27/2020 7:35,R_OvaIMFek3G47SNP,,,anonymous,Ar17w,39,2,4,,3,3,1,2,,7,1,1,1,2,2,,,1,2,1,,1,1,1,1,187,Texas,1,American,2,,1,4,2,4,4,4,4,4,3,9,8,3,3,3,3,3,3,6,6,3,2,4,4,3,3,3,2,3,3,3,3,2.875,12,11,8,30,Pm,,15,5,0,Am,,8,1,3,3,0,1,2,0,1,1,Alcohol consumption,0,0,0,,5,0,160,640,1,,,0,4,3,0,60,120,8,8,0,3360,4,1,1,2,2,2,2,1,1,3,3,1,1,3,3,3,3,2,2,3,3,3,3,3,3,3,3,1,1,2,30,3,1,5,9,2,4,3,3,30,24,45,83,0,0,38,15,0,0,43,0,47,0,0,0,29,0,22,0,0,0,11,0,0,0,0,0,21,0,0,0,35,116,0,29,0,-6,15,163,-24,-3,84,5,0,1,0,0,84,6,75,0,0,0,0,0,75,0,,,,1,0,#DIV/0!,#DIV/0!,11,2,0,0,0,
4/13/2020 14:16,4/13/2020 14:32,69.124.24.100,90,922,0,4/20/2020 14:32,R_2bNSgAyRvVioZI2,,,anonymous,BA2E,24,2,4,,4,4,2,2,,5,2,1,3,2,2,,,1,1,1,,1,1,2,,187,New York,1,American ,2,,1,5,2,4,1,3,1,5,2,9,1,4,1,4,2,4,3,9,3,4,1,5,4,1,5,5,4,1,5,1,5,4.125,17,4,11,30,Pm,,45,8,45,AM,,9,2,1,0,0,0,0,0,1,0,None,0,0,2,,4,0,30,90,7,1,0,360,4,7,1,0,360,8,8,30,3570,4,1,1,2,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,1,1,1,33,1,1,5,9,9,2,5,3,225,12,45,16,0,33,52,12,0,0,39,0,41,0,3,3,15,7,3,0,8,5,4,12,24,5,18,0,24,35,4,0,3,26,19,19,70,14,38,170,-22,2,,,,,,,,,,,,,,,,,,,,2,0,#DIV/0!,#DIV/0!,2,1,0,2,1,
4/13/2020 14:30,4/13/2020 14:48,65.94.118.203,90,1031,0,4/20/2020 14:48,R_3shTRL5NVhYhMDk,,,anonymous,AC18T,51,1,1,,1,1,1,1,,5,1,1,1,2,1,2,"5, 2",2,,,,4,4,1,2,31,,1,Canadian,2,,2,,2,3,1,4,1,4,1,8,0,5,1,4,4,4,1,10,3,5,5,1,5,1,5,5,5,1,5,1,5,4,20,8,12,0,AM,,15,7,30,AM,,7,1,1,1,0,1,0,0,0,0,Lots to do ,0,0,0,,1,,,0,2,5,0,300,FALSE,8,5,0,2100,3,3,0,360,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,3,1,1,1,27,1,1,5,7,7,7,3,3,105,42,35,12,3,3,72,0,0,1,80,17,79,0,5,7,4,4,0,0,0,9,6,7,9,3,0,15,74,78,10,12,66,23,12,49,31,-62,12,375,-322,-248,,,,,,,,,,,,,,,,,,,,1,1,#DIV/0!,#DIV/0!,3,1,0,0,0,
4/13/2020 16:46,4/13/2020 17:04,67.248.182.107,90,1104,0,4/20/2020 17:05,R_3emeYsC6H158zqH,,,anonymous,MP5A,50,1,1,,1,1,1,1,,4,1,1,1,2,1,2,"22,17",1,2 ,2,,1,1,1,2,187,NEW YORK,3,American,1,,2,,2,4,2,2,3,2,3,5,5,2,2,2,2,1,3,2,4,4,2,4,3,1,5,4,3,2,4,3,3,3.375,14,8,9,30,PM,,30,5,15,AM,,6,1,3,3,0,0,0,1,0,1,None,0,0,0,,7,1,30,540,8,1,30,630,4,8,1,30,630,8,2,30,1050,1,3,3,3,3,2,2,2,2,3,3,1,1,2,2,3,3,2,2,3,3,2,2,1,1,3,3,2,1,1,30,2,1,6,8,1,1,3,3,18,3,48,30,32,60,59,21,16,17,86,21,70,14,15,63,68,42,39,15,14,57,11,20,19,20,13,18,74,54,28,14,13,111,108,167,219,-12,62,282,311,385,,,,,,,,,,,,,,,,,,,,2,1,#DIV/0!,#DIV/0!,8,1,0,0,0,
4/14/2020 9:12,4/14/2020 9:22,173.162.188.9,90,613,0,4/21/2020 9:25,R_1FkxTWzmqFmnk88,,,anonymous,MH01L,21,2,4,,3,3,1,2,,6,1,1,3,2,2,,,1,2,"2,5",Lizard,3,3,1,1,187,Massachusetts,1,American,2,,1,7,1,4,4,4,5,3,4,8,10,3,4,3,4,4,4,7,9,4,3,3,3,1,5,4,4,2,4,2,4,3.5,15,8,12,0,AM,,60,6,0,AM,,5,3,3,1,1,1,1,1,1,1,Almost nightly,0,0,1,,1,,,0,1,,,0,1,1,,,0,3,6,0,720,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,1,1,2,31,0,1,4,6,6,4,5,3,120,36,24,100,100,100,25,47,28,100,35,72,21,32,100,100,100,100,100,17,33,88,100,34,89,90,83,100,41,8,20,17,18,428,283,392,467,139,180,107,1602,1643,,,,,,,,,,,,,,,,,,,,3,2,#DIV/0!,#DIV/0!,10,2,0,1,1,
4/14/2020 9:32,4/14/2020 9:43,8.31.48.157,90,654,0,4/21/2020 9:43,R_AuI674qy4WXtKWB,,,anonymous,Ca25g,24,2,4,,4,FALSE,FALSE,2,,5,2,1,2,2,2,,,1,3,"1,5",Horse,5,5,2,,187,California ,4,American ,2,,2,,2,3,3,3,3,3,3,6,6,3,3,3,3,3,3,6,6,2,2,4,4,1,5,4,3,2,4,1,5,3.5,13,6,11,0,Pm,,10,8,0,AM,,9,2,2,0,0,0,0,3,1,1,Worry,1,1,2,,4,1,0,180,5,4,0,960,4,8,1,0,420,8,4,0,1680,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,1,3,33,0,1,2,8,4,2,4,4,32,40,16,90,86,58,61,93,75,48,52,89,56,82,82,18,86,82,82,65,18,9,86,74,90,48,69,86,36,43,89,58,49,415,351,436,223,202,238,261,1366,1402,,,,,,,,,,,,,,,,,,,,0,0,#DIV/0!,#DIV/0!,7,1,1,3,2,
4/14/2020 9:26,4/14/2020 9:49,68.129.128.190,90,1407,0,4/21/2020 10:20,R_3fIeTukcwEn7llx,,,anonymous,We23a,25,2,4,,4,4,2,2,,5,2,2,,2,2,,,1,1,1,,1,1,2,,187,Connecticut,2,American,2,,1,5,2,3,2,3,2,3,2,6,3,4,3,3,3,3,3,7,6,4,3,3,3,1,5,4,4,2,4,1,5,3.625,15,7,10,30,PM,,15,7,15,AM,,7.5,0,1,0,0,0,0,0,0,0,None,0,0,1,,2,0,20,20,1,,,0,2,8,0,25,175,8,10,0,4200,4,3,3,2,2,3,3,2,2,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,1,4,32,1,1,5,10,9,0,4,1,180,0,50,13,4,9,35,0,2,5,20,13,28,3,15,8,25,0,9,6,3,0,15,0,3,3,0,3,72,35,3,0,54,54,14,48,23,-69,3,172,-102,-30,,,,,,,,,,,,,,,,,,,,0,0,#DIV/0!,#DIV/0!,1,1,0,1,1,
4/14/2020 11:46,4/14/2020 11:59,67.249.20.232,90,748,0,4/21/2020 11:59,R_Auqw641hbN5CdNv,,,anonymous,po06y,21,2,4,,3,3,1,2,,5,2,1,3,2,2,,,1,1,1,,5,3,1,1,187,NY,2,American,1,2,1,5,2,3,4,3,5,3,3,6,9,3,4,4,4,3,5,7,10,1,4,2,2,1,5,5,2,1,5,1,5,2.875,10,7,1,0,AM,,30,9,30,AM,,7,2,3,1,0,0,0,0,3,0,I have had nightmares basically every  night ,0,2,3,,8,0,45,315,1,,,0,4,8,1,0,420,8,4,0,1680,2,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,2,2,4,3,1,1,1,35,1,1,2,4,4,0,3,1,24,0,8,19,0,71,20,99,0,59,99,100,53,0,14,93,74,72,74,100,0,91,100,42,73,0,0,0,0,0,91,19,0,207,273,265,328,118,118,172,1019,1019,,,,,,,,,,,,,,,,,,,,2,1,#DIV/0!,#DIV/0!,7,1,0,5,3,
4/14/2020 12:41,4/14/2020 12:54,24.59.151.219,90,777,0,4/21/2020 12:54,R_2zUPRsruFPhPEhp,,,anonymous,MS30R,23,2,4,,4,4,2,2,,5,4,1,2,1,2,,,1,1,1,,1,1,2,,187,New York,3,American,1,2,2,,2,4,1,3,2,4,2,8,2,4,2,3,2,4,2,8,3,2,1,5,3,1,5,3,3,1,5,1,5,3.375,11,4,10,30,PM,,20,7,15,AN,,7.5,2,0,2,0,0,1,1,0,0,None,0,0,1,,4,1,30,270,2,0,30,30,4,8,1,0,420,8,10,0,4200,4,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,3,3,3,3,1,1,1,34,0,1,5,8,8,0.5,2,1,80,1,40,3,2,9,70,5,95,8,69,5,58,5,5,8,3,4,0,2,0,0,2,8,0,0,2,0,70,56,0,2,6,105,27,10,17,-61,9,259,-161,-91,,,,,,,,,,,,,,,,,,,,1,0,#DIV/0!,#DIV/0!,4,1,0,1,1,
4/14/2020 13:04,4/14/2020 13:17,24.184.230.114,90,747,0,4/21/2020 13:17,R_3IVObdKxgV71dkg,,,anonymous,JM1029A,18,2,3,,3,FALSE,FALSE,2,,1,2,1,2,2,1,0,,2,,,,3,7,1,2,187,CT,2,Mixed Race ,1,"2,3",1,"4,5",1,4,3,3,4,3,4,7,8,3,3,2,3,2,4,4,7,4,4,2,3,1,5,3,3,3,3,1,5,3.25,13,9,1,30,AM,,120,8,0,AM,,6,3,2,0,1,0,2,2,0,0,No,0,0,3,,1,,,0,3,0,15,30,2,4,1,0,180,8,7,0,2940,3,1,1,2,2,1,1,3,3,3,3,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,1,1,1,26,4,1,5,3,1,0,3,2,15,0,15,5,38,39,59,69,3,3,19,4,53,3,3,16,61,68,65,3,3,66,3,3,81,3,3,35,33,12,58,100,3,79,80,196,205,142,175,146,556,589,,,,,,,,,,,,,,,,,,,,3,1,#DIV/0!,#DIV/0!,7,1,0,3,2,
4/14/2020 13:28,4/14/2020 13:34,165.225.50.181,90,365,0,4/21/2020 13:34,R_2wtMEFvtCacu5ke,,,anonymous,Sp10P,29,2,4,,4,4,2,2,,6,1,1,1,2,2,,,1,1,2,,1,1,2,,187,Oregon,1,White,2,,1,5,2,2,5,3,5,2,5,4,12,1,5,2,5,2,5,2,12,2,1,5,2,1,5,4,4,1,5,1,5,3.5,12,4,10,0,PM,,5,5,0,am,,7,0,3,0,0,0,0,0,2,0,one time per week because of anxiety,0,3,3,,1,,,0,1,,,0,1,3,0,45,90,8,8,0,3360,4,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,18,9,2,5,8,1,3,1,3,5,18,40,100,98,100,27,100,100,100,1,100,8,99,100,100,100,100,100,100,100,100,100,100,100,100,100,96,12,6,100,100,6,500,499,494,500,388,400,48,2333,2345,,,,,,,,,,,,,,,,,,,,0,1,#DIV/0!,#DIV/0!,5,1,0,6,3,
4/14/2020 13:34,4/14/2020 13:50,107.137.43.121,90,998,0,4/21/2020 13:51,R_uaBm5nlICvZCqw9,,,anonymous,We23s,54,2,3,,3,3,1,2,,5,1,1,"1,2",2,1,3,"27, 22, 18",1,1,1,,3,3,1,2,187,Alabama ,2,Usa,2,,2,,2,4,2,3,2,3,2,7,3,3,3,3,3,3,3,6,6,2,2,4,4,1,5,3,2,2,4,1,5,3.25,11,6,1,0,Am,,15,8,0,Am,,7,1,1,1,0,1,1,1,0,1,Worry less than once per week,1,1,2,,7,1,0,360,8,1,0,420,4,8,1,0,420,8,6,0,2520,3,3,3,1,1,3,3,3,3,3,3,3,3,1,1,3,3,3,3,2,2,3,3,1,1,3,3,2,1,2,32,3,1,4,6,21,1,3,3,252,9,24,5,3,10,49,1,0,2,53,0,40,3,4,9,5,6,1,0,0,7,4,0,4,0,0,0,39,37,0,64,33,14,11,8,30,26,65,212,-123,-84,,,,,,,,,,,,,,,,,,,,1,1,#DIV/0!,#DIV/0!,6,1,1,3,2,
4/14/2020 14:55,4/14/2020 15:08,24.218.107.225,90,796,0,4/21/2020 15:08,R_1DZocRsVyXBqPY5,,,anonymous,SA04A,37,2,4,,4,4,2,2,,6,1,1,1,2,2,,,1,1,1,,1,1,2,,187,MA,1,USA citizen,2,,2,,2,4,3,1,2,3,3,5,5,4,3,3,2,3,2,7,4,5,1,5,3,1,5,3,5,2,4,1,5,4,16,5,9,30,PM,,30,4,30,AM,,8,1,1,0,0,2,1,1,0,0,Once ,0,0,0,,6,0,45,225,3,0,60,120,4,3,0,60,120,5,6,0,1440,1,3,3,4,3,3,3,3,3,3,3,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,36,1,1,5,6,6,10,3,3,90,60,30,30,3,0,21,21,2,3,74,1,72,2,38,2,17,2,31,2,2,16,2,2,2,40,2,0,70,63,1,2,24,103,11,22,60,-43,27,254,-101,-31,,,,,,,,,,,,,,,,,,,,2,0,#DIV/0!,#DIV/0!,5,1,0,0,0,
4/14/2020 15:20,4/14/2020 15:33,69.201.53.144,90,779,0,4/21/2020 15:34,R_217FBbgKiguPx5w,,,anonymous,Ca23e,25,2,4,,3,3,1,2,,5,2,1,1,2,2,,,1,2,1,,3,3,1,1,187,New York ,2,caucasian,2,,2,,2,3,3,3,3,3,3,6,6,3,5,3,5,3,5,6,12,1,2,4,2,1,5,2,2,3,3,2,4,2.625,7,8,1,0,AM,,10,9,0,AM,,8,0,0,0,0,0,0,0,1,0,Uncomfortable bed  snoring partner ,0,1,2,,1,,,0,6,0,45,225,3,8,1,0,420,8,3,0,1260,1,2,2,2,2,2,2,3,3,3,3,1,1,3,3,3,3,2,2,2,2,3,3,1,1,1,1,1,1,3,28,3,1,7,7,8,2,2,2,112,0,49,72,61,87,34,65,5,81,44,75,36,5,6,96,75,6,8,66,6,93,84,85,87,91,87,83,35,40,85,46,33,175,243,379,454,169,204,187,1233,1268,,,,,,,,,,,,,,,,,,,,0,0,#DIV/0!,#DIV/0!,1,1,0,3,2,
4/14/2020 15:59,4/14/2020 16:10,67.248.144.18,90,675,0,4/21/2020 16:11,R_Ce1ZP698ssfMBVv,,,anonymous,QH19N,22,1,2,,2,FALSE,FALSE,1,,5,2,1,2,2,2,,,1,4,"1,2,5",Snake,5,5,2,,187,New York,3,American,2,,2,,1,2,4,1,4,3,5,3,10,1,5,5,5,1,5,4,12,2,2,4,1,3,3,1,2,5,1,3,3,2.125,6,13,12,45,Am,,30,7,15,Am,,5,1,2,1,0,2,1,3,0,0,Depression,3,1,3,,2,1,0,60,2,1,0,60,3,8,2,0,840,8,3,0,1260,1,1,1,2,2,2,2,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,20,7,2,2,3,5,2,3,4,30,40,6,67,65,82,41,85,64,100,16,61,19,22,26,80,100,100,100,100,48,100,100,100,100,50,58,21,12,14,45,44,27,357,422,292,412,223,235,117,1589,1601,,,,,,,,,,,,,,,,,,,,2,2,#DIV/0!,#DIV/0!,9,1,3,4,2,
4/15/2020 9:21,4/15/2020 9:29,141.156.182.93,90,510,0,4/22/2020 9:29,R_2xSg7q2AklrbWRR,,,anonymous,JO06T,21,2,4,,4,4,2,2,,5,2,1,3,2,2,,,1,3,"1,4",,1,1,2,,187,New York,1,,2,,2,,2,5,2,2,2,4,2,8,3,4,2,2,2,3,1,6,2,5,2,4,4,1,5,4,4,1,5,1,5,4,17,5,10,0,Pm,,15,7,0,Am,,8,2,1,1,0,0,0,2,0,0,None,0,0,0,,4,0,30,90,6,1,0,300,4,8,3,0,1260,8,1,0,420,1,2,2,4,3,4,3,4,3,4,3,2,2,4,3,4,3,2,2,2,2,2,2,4,3,4,3,1,1,2,34,0,1,5,8,8,5,3,3,120,30,40,6,11,16,72,12,16,16,80,17,79,11,15,9,13,14,9,14,15,13,16,17,19,18,28,16,18,15,19,23,23,62,72,76,75,60,78,269,76,94,,,,,,,,,,,,,,,,,,,,1,0,#DIV/0!,#DIV/0!,4,1,0,0,0,
4/15/2020 19:36,4/15/2020 19:54,71.246.213.80,90,1079,0,4/22/2020 19:54,R_1IYPduTghhcnyCO,,,anonymous,ga13e,25,1,2,,2,2,2,1,,6,1,1,3,2,2,,,2,,,,1,1,2,,187,Virginia,3,American,2,,2,,2,4,3,4,1,3,2,8,3,3,3,3,3,3,3,6,6,3,5,1,4,2,4,2,3,3,3,2,4,2.75,12,12,1,0,AM,,15,10,0,AM,,8,0,0,0,0,1,0,0,0,0,zero,0,0,2,,5,0,40,160,3,1,0,120,4,8,0,15,105,8,8,0,3360,4,1,1,3,3,2,2,1,1,2,2,2,2,1,1,1,1,2,2,3,3,4,3,4,3,3,3,1,1,2,27,4,1,5,10,5,1,2,2,50,4,50,18,19,19,77,6,9,16,81,83,63,15,14,47,51,34,5,19,0,57,0,19,32,6,41,0,30,39,27,54,56,46,103,180,161,71,101,316,245,275,,,,,,,,,,,,,,,,,,,,0,0,#DIV/0!,#DIV/0!,1,1,0,2,1,
4/16/2020 13:04,4/16/2020 13:11,104.229.188.41,90,420,0,4/23/2020 13:11,R_3kpuzlXZ1x48x2r,,,anonymous,WA13S,23,2,4,,4,FALSE,FALSE,2,,6,2,1,3,2,2,,,1,1,1,,5,5,2,,187,New York,2,American,2,,2,,2,2,4,2,4,2,4,3,9,3,3,2,3,2,4,4,7,4,4,2,4,2,4,4,4,2,4,2,4,3.375,16,10,11,0,Pm,,30,8,0,Am,,7,3,3,3,0,0,3,3,3,2,Usually wake up in the middle of the night ,0,2,2,,6,4,30,1350,6,1,0,300,4,6,1,0,300,8,8,0,3360,4,1,1,3,3,2,2,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,1,1,1,29,3,1,6,7,8,3,2,4,96,12,42,29,0,64,32,51,61,38,73,7,20,8,54,55,70,10,79,78,28,48,93,37,60,61,11,0,38,26,56,84,20,316,171,133,288,136,174,171,873,911,,,,,,,,,,,,,,,,,,,,2,1,#DIV/0!,#DIV/0!,17,2,0,4,2,
4/17/2020 12:29,4/17/2020 12:51,68.113.165.89,90,1321,0,4/24/2020 12:51,R_1Qhp6XipAqGVOKq,,,anonymous,PL24E,50,1,1,,1,1,1,1,,4,1,1,1,2,1,2,18 & 23,1,1,1,,1,1,1,2,187,New York ,2,US,2,,1,5,2,4,1,1,1,4,2,6,1,4,4,4,2,4,1,9,4,4,4,2,5,2,4,4,5,2,4,2,4,3.625,18,10,7,0,Pm,,30,2,0,AM,,6.5,2,2,3,0,0,0,0,0,0,Na,0,0,0,,6,60,0,18000,6,60,0,18000,4,6,1,0,300,6,5,30,1650,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,3,1,1,1,26,6,2,5,8,8,2,3,3,120,12,40,21,10,14,59,6,8,15,70,5,7,3,4,4,8,12,37,16,33,12,10,7,11,11,10,9,9,60,3,3,13,80,53,35,52,43,52,209,54,63,,,,,,,,,,,,,,,,,,,,2,1,#DIV/0!,#DIV/0!,5,1,0,0,0,
4/17/2020 15:04,4/17/2020 15:22,98.179.183.164,90,1099,0,4/24/2020 15:22,R_3JlPA9pqdtIsaez,,,anonymous,ch23n,28,2,4,,4,FALSE,FALSE,2,,3,2,1,2,1,2,,,2,,,,1,2,2,,187,Connecticut,3,White,2,,2,,1,4,3,3,2,3,3,7,5,4,3,2,1,3,3,6,4,2,2,4,1,2,4,2,3,2,4,2,4,2.625,8,8,3,15,Am,,10,10,30,Am,,7,1,2,2,0,1,0,3,1,0,None,0,0,1,,3,1,30,180,2,1,0,60,4,4,0,30,90,8,3,45,1575,1,1,1,3,3,3,3,2,2,2,2,1,1,1,1,2,2,2,2,3,3,2,2,3,3,2,2,1,1,4,27,3,1,3,6,2,4,4,3,24,48,18,48,37,20,42,45,36,36,51,41,47,0,53,16,48,33,45,53,33,8,55,44,18,9,33,7,62,63,14,24,68,237,166,147,71,73,135,271,423,485,,,,,,,,,,,,,,,,,,,,0,1,#DIV/0!,#DIV/0!,9,1,0,1,1,
4/17/2020 13:13,4/17/2020 16:56,73.41.85.119,90,13388,0,4/24/2020 16:56,R_2SdaJIQjtVVNqiK,,,anonymous,OA02N,27,2,4,,4,4,2,2,,5,1,1,1,1,2,,,1,1,2,,1,1,2,,187,California,2,American,2,,2,,2,3,2,2,2,1,2,3,3,3,1,1,2,3,2,4,2,5,2,4,5,2,4,5,5,1,5,1,5,4.25,20,6,10,0,PM,,15,8,0,AM,,8,0,2,0,0,0,0,0,0,0,No other reasons,0,0,0,,1,,,0,4,0,25,75,2,4,0,30,90,8,10,0,4200,4,3,3,3,3,3,3,2,2,3,3,2,2,3,3,1,1,3,3,1,1,3,3,1,1,3,3,1,1,3,31,3,1,2,8,4,2,3,2,24,20,16,24,0,0,13,0,0,0,20,34,0,0,0,0,17,0,0,8,0,0,0,0,0,0,0,0,46,27,0,0,0,24,8,51,0,-46,0,60,-23,23,,,,,,,,,,,,,,,,,,,,0,0,#DIV/0!,#DIV/0!,2,1,0,0,0,
4/17/2020 17:12,4/17/2020 17:30,98.169.19.142,90,1099,0,4/24/2020 17:30,R_3k7KayamKTtfO6A,,,anonymous,BF11E,45,2,3,,4,FALSE,FALSE,2,,6,1,1,1,2,1,2,"18, 20",2,,,,5,5,2,,187,Virginia ,3,African American ,1,2,1,5,2,4,3,3,2,3,3,7,5,3,2,1,3,2,4,3,6,5,2,4,5,1,5,4,2,3,3,2,4,3.75,16,8,11,45,PM,,5,7,30,AM,,7,0,0,3,1,0,1,1,0,3,Not applicable ,0,0,2,,7,0,30,180,3,0,0,0,4,2,0,10,10,8,7,0,2940,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,4,3,2,2,3,3,1,1,1,32,0,1,1,2,2,2,4,4,8,48,2,82,62,86,59,94,0,34,51,88,54,0,57,55,53,98,22,0,0,15,94,0,5,3,0,6,26,7,12,12,0,255,132,221,164,80,106,171,681,707,,,,,,,,,,,,,,,,,,,,0,1,#DIV/0!,#DIV/0!,9,1,0,2,1,
4/19/2020 7:17,4/19/2020 7:28,194.59.251.17,90,642,0,4/26/2020 7:28,R_331mQYdeIkGC9Dk,,,anonymous,SH24A,40,2,3,,4,4,2,2,,4,1,1,1,2,1,3,"13, 12, 7",1,2,"1,2",,1,1,2,,187,CT,4,Caucasian ,2,,2,,2,4,3,1,2,2,3,4,5,3,4,1,4,2,4,3,9,3,3,3,3,1,5,4,3,2,4,1,5,3.375,13,7,12,0,AM,,10,6,30,AM,,6.5,0,3,3,0,0,2,1,0,0,None,0,0,1,,1,,,0,1,,,0,1,2,0,75,75,3,5,0,600,1,1,1,3,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,20,7,2,5,7,5,2,3,3,75,12,35,47,15,38,64,100,34,67,35,64,20,0,94,34,63,98,100,11,26,48,97,75,25,63,98,37,83,20,29,18,5,372,251,208,208,159,242,144,1054,1137,,,,,,,,,,,,,,,,,,,,0,1,#DIV/0!,#DIV/0!,9,1,0,1,1,
4/20/2020 12:01,4/20/2020 12:21,108.31.126.48,90,1201,0,4/27/2020 12:21,R_1r1TOaA2WXhSf3Z,,,anonymous,NO19J,47,1,1,,2,2,2,1,,6,1,1,1,2,1,2,17 and 12,2,,,,1,1,2,,187,Virginia,3,American,2,,2,,2,5,1,5,1,5,1,12,0,4,3,4,3,4,3,9,6,4,1,5,5,1,5,5,5,1,5,1,5,4.375,19,4,11,0,pm,,15,8,0,am,,8,0,1,1,0,1,0,0,1,0,Not at all,3,0,2,,4,0,15,45,4,0,15,45,2,8,0,30,210,8,7,0,2940,3,3,3,3,3,2,2,3,3,3,3,3,3,1,1,2,2,3,3,2,2,2,2,3,3,3,3,1,1,1,33,1,1,6,5,1,1,3,3,18,3,30,21,1,19,63,2,1,3,74,2,77,1,1,1,53,1,2,2,2,0,2,2,1,1,1,5,61,61,1,1,62,27,9,62,22,-55,6,337,-272,-211,,,,,,,,,,,,,,,,,,,,0,0,#DIV/0!,#DIV/0!,4,1,3,2,1,
4/21/2020 20:35,4/21/2020 20:53,174.250.48.2,90,1064,0,4/28/2020 20:53,R_2YrFhHrTCmcv6tO,,,anonymous,SC26L,50,1,1,,1,1,1,1,,6,1,1,1,2,1,2,"6,8",1,1,1,,1,1,1,2,187,VA,5,American,1,"2,4",2,,2,3,2,2,2,3,2,5,3,4,1,3,2,4,2,8,2,3,2,4,4,1,5,3,4,2,4,1,5,3.625,14,6,11,30,pm,,2,5,30,am,,6,0,3,3,0,0,0,0,0,1,zero,0,1,0,,2,2,0,120,2,1,0,60,FALSE,6,1,0,300,6,2,0,600,1,1,1,1,1,1,1,2,2,2,2,4,3,1,1,2,2,3,3,2,2,2,2,2,2,4,3,1,1,4,25,4,1,5,8,3,2,3,3,45,12,40,2,17,2,27,3,3,2,30,7,21,1,2,2,14,7,1,9,1,1,1,1,1,1,1,6,1,1,6,1,1,9,20,50,7,5,6,80,11,12,,,,,,,,,,,,,,,,,,,,0,1,#DIV/0!,#DIV/0!,7,1,0,1,1,
4/22/2020 16:54,4/22/2020 17:13,99.30.11.122,90,1153,0,4/29/2020 17:13,R_2uD5JbMdZU2b3wt,,,anonymous,Fr20m,32,2,4,,4,FALSE,FALSE,2,,5,1,1,1,2,2,,,2,,,,7,7,2,,187,Illinois,3,American,2,,2,,2,3,3,1,3,1,3,2,6,2,3,2,2,2,2,3,4,2,4,2,3,5,1,2,1,5,1,5,1,1.625,8,19,12,0,PM,,20,8,45,AM,,8,2,3,3,0,0,0,2,1,2,Nothing else,0,2,3,,1,,,0,1,,,0,1,3,1,30,180,8,10,0,4200,4,3,3,3,3,3,3,1,1,3,3,3,3,2,2,2,2,2,2,2,2,1,1,3,3,3,3,1,1,3,31,2,1,0,0,0,6,1,2,0,84,0,29,10,26,19,25,0,68,0,0,0,0,19,40,0,39,61,42,0,15,70,15,5,33,4,0,0,0,0,37,0,179,164,10,119,66,66,19,519,519,,,,,,,,,,,,,,,,,,,,1,0,#DIV/0!,#DIV/0!,11,2,0,5,3,
